dinner_max_price,dinner_start_price,lunch_max_price,lunch_start_price,rating
0,0,1999,1000,3.24
999,999,999,999,3.58
999,999,999,999,3.25
0,0,999,999,3.34
0,0,999,999,3.45
999,999,999,999,3.54
999,999,999,999,3.40
0,0,1999,1000,3.48
0,0,999,999,3.45
999,999,1999,1000,3.32
999,999,999,999,3.30
999,999,0,0,3.09
1999,1000,1999,1000,3.37
0,0,999,999,3.32
0,0,999,999,3.24
999,999,999,999,3.14
999,999,999,999,3.43
1999,1000,999,999,3.50
0,0,999,999,3.24
0,0,999,999,3.24
0,0,999,999,3.40
0,0,1999,1000,3.09
1999,1000,1999,1000,3.06
1999,1000,999,999,3.03
2999,2000,999,999,3.41
0,0,999,999,3.32
999,999,999,999,3.30
0,0,999,999,3.16
0,0,999,999,3.26
0,0,999,999,3.24
0,0,999,999,3.54
0,0,999,999,3.35
999,999,999,999,3.49
0,0,1999,1000,3.10
0,0,999,999,3.56
999,999,999,999,3.43
0,0,999,999,3.46
1999,1000,999,999,3.05
999,999,999,999,3.59
999,999,999,999,3.35
0,0,999,999,3.47
0,0,999,999,3.54
0,0,999,999,3.34
999,999,999,999,3.41
999,999,999,999,3.41
999,999,999,999,3.19
0,0,999,999,3.26
0,0,999,999,3.38
0,0,999,999,3.26
1999,1000,999,999,3.50
999,999,999,999,3.36
999,999,999,999,3.28
999,999,999,999,3.54
999,999,999,999,3.52
0,0,999,999,3.26
0,0,999,999,3.26
1999,1000,999,999,3.46
999,999,999,999,3.15
0,0,999,999,3.03
0,0,999,999,3.05
0,0,999,999,3.04
0,0,999,999,3.13
0,0,0,0,3.17
999,999,0,0,3.02
0,0,999,999,3.19
999,999,1999,1000,3.05
0,0,999,999,3.00
0,0,999,999,3.00
0,0,999,999,3.02
999,999,999,999,3.02
0,0,999,999,3.05
999,999,999,999,3.16
0,0,999,999,3.14
0,0,999,999,3.19
999,999,999,999,3.02
999,999,999,999,3.00
0,0,999,999,3.12
999,999,999,999,3.31
0,0,999,999,3.35
1999,1000,999,999,3.29
999,999,999,999,3.43
0,0,999,999,3.14
0,0,999,999,3.10
0,0,999,999,3.19
999,999,999,999,3.10
999,999,999,999,3.02
0,0,999,999,3.45
999,999,999,999,3.36
0,0,999,999,3.39
999,999,999,999,3.54
999,999,999,999,3.45
5999,5000,999,999,3.23
999,999,999,999,3.51
999,999,999,999,3.34
0,0,999,999,3.39
999,999,999,999,3.71
0,0,999,999,3.28
0,0,999,999,3.46
0,0,999,999,3.33
999,999,999,999,3.33
0,0,999,999,3.23
1999,1000,999,999,3.16
0,0,999,999,3.14
4999,4000,1999,1000,3.34
999,999,999,999,3.52
0,0,999,999,3.19
999,999,999,999,3.32
0,0,999,999,3.22
0,0,999,999,3.14
0,0,999,999,3.33
0,0,999,999,3.19
0,0,999,999,3.44
0,0,999,999,3.30
1999,1000,999,999,3.62
999,999,999,999,3.44
0,0,999,999,3.43
0,0,0,0,3.02
0,0,999,999,3.14
1999,1000,999,999,3.04
999,999,999,999,3.23
0,0,999,999,3.02
0,0,999,999,3.18
0,0,999,999,3.06
0,0,999,999,3.02
0,0,0,0,3.00
0,0,999,999,3.02
0,0,0,0,3.20
0,0,999,999,3.02
0,0,999,999,3.03
999,999,0,0,3.00
3999,3000,0,0,3.04
999,999,999,999,3.01
0,0,1999,1000,3.00
0,0,999,999,3.09
0,0,999,999,3.02
999,999,0,0,3.15
999,999,0,0,3.08
0,0,0,0,3.16
0,0,999,999,3.02
999,999,999,999,3.05
0,0,0,0,3.10
0,0,999,999,3.02
0,0,999,999,3.02
2999,2000,0,0,3.17
0,0,2999,2000,3.07
0,0,999,999,3.04
999,999,999,999,3.00
999,999,999,999,3.04
0,0,999,999,3.02
999,999,999,999,3.08
0,0,999,999,3.17
3999,3000,999,999,3.00
0,0,0,0,3.05
999,999,999,999,3.14
0,0,999,999,3.04
999,999,999,999,3.00
0,0,999,999,3.14
0,0,999,999,3.07
999,999,0,0,3.04
999,999,999,999,3.04
3999,3000,0,0,3.07
999,999,999,999,3.05
2999,2000,999,999,3.02
999,999,0,0,3.20
1999,1000,0,0,3.15
999,999,0,0,3.21
0,0,0,0,3.20
0,0,999,999,3.05
0,0,999,999,3.14
0,0,1999,1000,3.07
0,0,999,999,3.03
0,0,999,999,3.08
999,999,999,999,3.05
0,0,0,0,3.09
0,0,999,999,3.12
999,999,999,999,3.04
0,0,1999,1000,3.15
0,0,999,999,3.19
999,999,999,999,3.12
0,0,999,999,3.07
0,0,999,999,3.02
0,0,999,999,3.04
999,999,999,999,3.06
999,999,999,999,3.03
999,999,999,999,3.09
999,999,0,0,3.07
0,0,999,999,3.03
1999,1000,0,0,3.05
0,0,999,999,3.07
0,0,999,999,3.03
0,0,0,0,3.05
0,0,999,999,3.02
0,0,999,999,3.04
0,0,999,999,3.07
0,0,999,999,3.19
0,0,999,999,3.19
0,0,1999,1000,3.04
0,0,999,999,3.00
0,0,999,999,3.02
0,0,999,999,3.08
999,999,999,999,3.04
0,0,999,999,3.03
0,0,999,999,3.08
0,0,999,999,3.10
999,999,999,999,3.07
0,0,999,999,3.08
0,0,0,0,3.02
0,0,999,999,3.11
0,0,999,999,3.26
0,0,999,999,3.17
0,0,999,999,3.07
999,999,999,999,3.04
0,0,999,999,3.06
0,0,999,999,3.03
999,999,999,999,3.14
0,0,999,999,3.20
0,0,999,999,3.18
0,0,999,999,3.00
999,999,999,999,3.03
0,0,999,999,3.05
1999,1000,999,999,3.03
0,0,0,0,3.06
1999,1000,999,999,3.11
0,0,999,999,3.00
999,999,999,999,3.20
0,0,999,999,3.02
0,0,0,0,3.02
999,999,0,0,3.04
0,0,999,999,3.05
0,0,1999,1000,3.18
0,0,999,999,3.05
999,999,999,999,3.01
0,0,999,999,3.02
0,0,999,999,3.02
0,0,999,999,3.16
1999,1000,999,999,3.05
999,999,999,999,3.23
0,0,999,999,3.15
0,0,999,999,3.04
0,0,999,999,3.07
0,0,999,999,3.00
3999,3000,999,999,3.02
0,0,0,0,3.15
999,999,999,999,3.05
0,0,0,0,3.03
0,0,999,999,3.00
0,0,999,999,3.10
0,0,999,999,3.02
0,0,999,999,3.16
0,0,999,999,3.28
0,0,1999,1000,3.16
1999,1000,999,999,3.04
0,0,999,999,3.02
0,0,999,999,3.19
0,0,999,999,3.02
0,0,999,999,3.16
0,0,0,0,3.00
0,0,0,0,3.08
999,999,0,0,3.00
999,999,999,999,3.21
0,0,999,999,3.04
0,0,999,999,3.01
0,0,999,999,3.12
0,0,999,999,3.00
1999,1000,0,0,3.07
999,999,999,999,3.00
0,0,0,0,3.06
999,999,2999,2000,3.19
0,0,999,999,3.04
0,0,999,999,3.06
0,0,999,999,3.05
0,0,999,999,3.14
0,0,999,999,3.14
0,0,999,999,3.00
0,0,0,0,3.06
0,0,999,999,3.05
3999,3000,999,999,3.26
0,0,999,999,3.07
999,999,1999,1000,3.19
3999,3000,999,999,3.02
999,999,999,999,3.06
1999,1000,999,999,3.06
0,0,999,999,3.12
3999,3000,999,999,3.02
0,0,999,999,3.00
0,0,0,0,3.05
0,0,0,0,3.02
0,0,999,999,3.03
0,0,0,0,3.00
0,0,999,999,3.05
0,0,999,999,3.12
0,0,999,999,3.04
0,0,999,999,3.02
0,0,999,999,3.00
0,0,0,0,3.09
0,0,0,0,3.10
0,0,999,999,3.04
0,0,1999,1000,3.03
0,0,999,999,3.06
0,0,999,999,3.09
1999,1000,0,0,3.00
0,0,999,999,3.06
0,0,0,0,3.11
0,0,999,999,3.13
0,0,999,999,3.02
0,0,999,999,3.00
0,0,999,999,3.00
1999,1000,999,999,3.03
0,0,0,0,3.19
999,999,999,999,3.08
0,0,999,999,3.04
999,999,0,0,3.06
999,999,999,999,3.00
0,0,999,999,3.08
0,0,999,999,3.04
999,999,999,999,3.30
999,999,999,999,3.00
0,0,999,999,3.13
0,0,999,999,3.10
0,0,999,999,3.18
0,0,999,999,3.05
1999,1000,1999,1000,3.02
0,0,999,999,3.03
0,0,999,999,3.12
0,0,999,999,3.06
0,0,1999,1000,3.03
0,0,999,999,3.03
0,0,999,999,3.06
0,0,0,0,3.05
0,0,999,999,3.19
0,0,999,999,3.04
0,0,999,999,3.03
0,0,999,999,3.00
0,0,999,999,3.03
0,0,999,999,3.03
3999,3000,0,0,3.06
0,0,999,999,3.09
0,0,0,0,3.04
0,0,999,999,3.09
0,0,999,999,3.00
0,0,0,0,3.05
0,0,999,999,3.19
0,0,999,999,3.01
0,0,999,999,3.16
0,0,999,999,3.19
999,999,999,999,3.06
1999,1000,0,0,3.09
0,0,999,999,3.02
0,0,0,0,3.05
0,0,999,999,3.08
0,0,1999,1000,3.03
999,999,0,0,3.12
0,0,999,999,3.06
999,999,999,999,3.00
0,0,999,999,3.02
0,0,999,999,3.15
0,0,999,999,3.06
0,0,999,999,3.07
0,0,1999,1000,3.09
0,0,999,999,3.21
0,0,999,999,3.22
0,0,999,999,3.05
999,999,1999,1000,3.22
0,0,999,999,3.16
0,0,999,999,3.12
0,0,999,999,3.04
0,0,999,999,3.04
0,0,999,999,3.13
2999,2000,0,0,3.02
999,999,0,0,3.03
999,999,999,999,3.02
0,0,999,999,3.02
0,0,999,999,3.16
0,0,0,0,3.06
4999,4000,0,0,3.05
0,0,0,0,3.15
0,0,999,999,3.00
0,0,999,999,3.09
999,999,999,999,3.03
999,999,1999,1000,3.02
0,0,999,999,3.01
999,999,0,0,3.00
999,999,999,999,3.08
0,0,999,999,3.00
0,0,999,999,3.11
0,0,999,999,3.29
0,0,999,999,3.00
0,0,999,999,3.00
0,0,999,999,3.02
0,0,999,999,3.04
0,0,999,999,3.01
0,0,0,0,3.02
0,0,0,0,3.06
0,0,999,999,3.05
0,0,999,999,3.05
1999,1000,1999,1000,3.14
999,999,0,0,3.02
0,0,999,999,3.07
999,999,999,999,3.10
999,999,1999,1000,3.06
0,0,999,999,3.13
0,0,0,0,3.07
999,999,0,0,3.17
0,0,999,999,3.07
0,0,0,0,3.17
0,0,999,999,3.02
999,999,999,999,3.25
0,0,999,999,3.01
0,0,999,999,3.02
1999,1000,0,0,3.06
0,0,0,0,3.06
0,0,999,999,3.18
999,999,0,0,3.06
0,0,999,999,3.07
0,0,999,999,3.08
0,0,999,999,3.05
999,999,999,999,3.07
2999,2000,0,0,3.02
0,0,1999,1000,3.00
999,999,999,999,3.06
0,0,999,999,3.21
0,0,0,0,3.08
0,0,999,999,3.08
0,0,999,999,3.01
0,0,999,999,3.03
999,999,0,0,3.03
0,0,999,999,3.04
0,0,999,999,3.07
999,999,999,999,3.02
2999,2000,0,0,3.02
0,0,999,999,3.06
999,999,999,999,3.10
0,0,1999,1000,3.02
0,0,999,999,3.06
999,999,999,999,3.15
0,0,999,999,3.05
0,0,999,999,3.05
999,999,999,999,3.05
0,0,999,999,3.11
0,0,999,999,3.05
0,0,999,999,3.10
0,0,999,999,3.03
0,0,999,999,3.00
0,0,999,999,3.05
0,0,999,999,3.00
0,0,999,999,3.21
0,0,999,999,3.10
999,999,999,999,3.03
999,999,999,999,3.12
0,0,999,999,3.20
0,0,0,0,3.26
0,0,999,999,3.05
999,999,0,0,3.03
0,0,999,999,3.20
0,0,999,999,3.03
0,0,1999,1000,3.18
0,0,999,999,3.02
0,0,999,999,3.21
0,0,999,999,3.16
0,0,999,999,3.09
0,0,999,999,3.04
0,0,999,999,3.02
999,999,999,999,3.03
0,0,999,999,3.02
999,999,0,0,3.00
999,999,999,999,3.13
999,999,999,999,3.04
0,0,999,999,3.10
999,999,999,999,3.13
999,999,999,999,3.08
0,0,999,999,3.05
0,0,999,999,3.00
0,0,999,999,3.00
999,999,999,999,3.09
0,0,999,999,3.05
999,999,1999,1000,3.17
0,0,999,999,3.21
0,0,999,999,3.07
0,0,999,999,3.07
0,0,999,999,3.19
0,0,999,999,3.08
0,0,999,999,3.16
0,0,999,999,3.11
0,0,999,999,3.05
0,0,0,0,3.00
0,0,999,999,3.10
0,0,999,999,3.21
0,0,999,999,3.05
999,999,0,0,3.21
0,0,999,999,3.16
1999,1000,0,0,3.02
3999,3000,0,0,3.04
0,0,999,999,3.08
0,0,999,999,3.02
999,999,999,999,3.01
0,0,999,999,3.09
0,0,999,999,3.09
0,0,999,999,3.06
0,0,999,999,3.01
1999,1000,0,0,3.09
0,0,0,0,3.08
0,0,999,999,3.02
0,0,0,0,3.34
0,0,999,999,3.00
1999,1000,1999,1000,3.00
0,0,999,999,3.06
0,0,999,999,3.07
0,0,999,999,3.08
999,999,999,999,3.07
999,999,999,999,3.12
0,0,999,999,3.05
0,0,999,999,3.09
0,0,0,0,3.05
0,0,999,999,3.08
0,0,999,999,3.14
0,0,0,0,3.04
0,0,999,999,3.04
0,0,999,999,3.05
999,999,999,999,3.02
0,0,999,999,3.20
999,999,999,999,3.16
0,0,999,999,3.04
0,0,999,999,3.09
0,0,999,999,3.02
1999,1000,999,999,3.18
0,0,999,999,3.08
0,0,0,0,3.07
999,999,999,999,3.09
0,0,999,999,3.04
0,0,0,0,3.02
0,0,999,999,3.03
0,0,999,999,3.02
999,999,999,999,3.00
2999,2000,999,999,3.00
0,0,0,0,3.07
1999,1000,999,999,3.08
0,0,999,999,3.02
0,0,999,999,3.02
3999,3000,0,0,3.00
0,0,999,999,3.13
0,0,0,0,3.02
0,0,0,0,3.03
999,999,999,999,3.00
0,0,999,999,3.15
0,0,1999,1000,3.00
0,0,999,999,3.15
999,999,999,999,3.13
0,0,999,999,3.05
0,0,999,999,3.31
1999,1000,999,999,3.06
999,999,0,0,3.05
0,0,0,0,3.27
0,0,999,999,3.02
0,0,999,999,3.04
0,0,999,999,3.02
0,0,999,999,3.07
999,999,999,999,3.21
0,0,999,999,3.06
0,0,999,999,3.00
999,999,999,999,3.12
0,0,999,999,3.06
1999,1000,999,999,3.07
0,0,999,999,3.12
999,999,999,999,3.06
0,0,999,999,3.03
0,0,999,999,3.01
999,999,999,999,3.01
0,0,999,999,3.06
3999,3000,0,0,3.04
0,0,0,0,3.10
0,0,999,999,3.09
1999,1000,0,0,3.02
0,0,999,999,3.07
0,0,999,999,3.19
1999,1000,999,999,3.01
0,0,1999,1000,3.02
999,999,999,999,3.00
0,0,999,999,3.00
999,999,999,999,3.04
999,999,999,999,3.07
0,0,999,999,3.04
0,0,999,999,3.28
999,999,0,0,3.02
0,0,999,999,3.10
0,0,999,999,3.03
0,0,999,999,3.02
999,999,999,999,3.04
0,0,999,999,3.06
999,999,999,999,3.18
999,999,999,999,3.08
0,0,999,999,3.05
0,0,999,999,3.02
0,0,999,999,3.00
0,0,999,999,3.05
0,0,999,999,3.02
999,999,999,999,3.03
0,0,999,999,3.20
999,999,0,0,3.19
0,0,999,999,3.12
999,999,999,999,3.01
0,0,999,999,3.17
0,0,999,999,3.09
0,0,999,999,3.01
0,0,999,999,3.06
999,999,0,0,3.10
0,0,999,999,3.05
0,0,0,0,3.02
1999,1000,999,999,3.10
0,0,1999,1000,3.21
2999,2000,0,0,3.03
0,0,999,999,3.11
0,0,999,999,3.14
999,999,999,999,3.07
0,0,0,0,3.06
0,0,999,999,3.00
999,999,0,0,3.16
0,0,0,0,3.17
999,999,999,999,3.12
999,999,999,999,3.02
0,0,999,999,3.03
999,999,999,999,3.00
0,0,999,999,3.00
999,999,999,999,3.21
0,0,999,999,3.04
0,0,999,999,3.07
0,0,999,999,3.26
0,0,999,999,3.02
0,0,999,999,3.03
0,0,999,999,3.07
0,0,999,999,3.05
0,0,999,999,3.08
999,999,999,999,3.08
0,0,999,999,3.04
0,0,999,999,3.15
0,0,999,999,3.13
0,0,999,999,3.13
0,0,999,999,3.10
0,0,0,0,3.01
0,0,999,999,3.14
0,0,0,0,3.18
0,0,999,999,3.00
0,0,999,999,3.04
0,0,999,999,3.04
0,0,999,999,3.01
0,0,999,999,3.04
0,0,999,999,3.18
0,0,0,0,3.00
0,0,0,0,3.06
0,0,0,0,3.05
0,0,999,999,3.00
1999,1000,0,0,3.06
0,0,0,0,3.01
3999,3000,999,999,3.00
0,0,999,999,3.14
0,0,999,999,3.00
0,0,999,999,3.19
0,0,999,999,3.00
0,0,999,999,3.02
0,0,999,999,3.03
0,0,999,999,3.03
999,999,999,999,3.08
0,0,999,999,3.04
0,0,999,999,3.07
0,0,1999,1000,3.10
999,999,999,999,3.14
0,0,999,999,3.13
999,999,0,0,3.02
0,0,999,999,3.12
0,0,0,0,3.08
0,0,999,999,3.07
0,0,999,999,3.53
0,0,1999,1000,3.22
1999,1000,999,999,3.24
999,999,999,999,3.33
0,0,1999,1000,3.17
0,0,999,999,3.42
1999,1000,999,999,3.33
0,0,1999,1000,3.34
999,999,999,999,3.03
0,0,999,999,3.39
0,0,999,999,3.41
0,0,999,999,3.31
0,0,999,999,3.44
999,999,999,999,3.55
999,999,999,999,3.61
999,999,999,999,3.05
0,0,999,999,3.21
1999,1000,1999,1000,3.42
0,0,999,999,3.20
999,999,999,999,3.20
0,0,1999,1000,3.24
0,0,999,999,3.20
999,999,999,999,3.20
0,0,999,999,3.19
999,999,0,0,3.08
2999,2000,1999,1000,3.40
0,0,999,999,3.32
1999,1000,999,999,3.28
0,0,999,999,3.40
0,0,999,999,3.20
0,0,999,999,3.47
999,999,999,999,3.23
0,0,999,999,3.40
0,0,999,999,3.50
999,999,999,999,3.67
0,0,999,999,3.36
0,0,999,999,3.61
1999,1000,999,999,3.21
0,0,999,999,3.26
0,0,999,999,3.31
0,0,999,999,3.03
999,999,1999,1000,3.18
0,0,999,999,3.31
0,0,999,999,3.02
999,999,999,999,3.35
999,999,999,999,3.38
0,0,999,999,3.31
1999,1000,1999,1000,3.26
0,0,999,999,3.25
0,0,999,999,3.34
999,999,999,999,3.43
1999,1000,999,999,3.52
0,0,999,999,3.47
0,0,999,999,3.16
999,999,999,999,3.77
999,999,999,999,3.32
999,999,999,999,3.04
1999,1000,999,999,3.23
0,0,999,999,3.20
0,0,999,999,3.24
999,999,999,999,3.06
999,999,999,999,3.51
3999,3000,999,999,3.25
999,999,999,999,3.57
999,999,999,999,3.52
2999,2000,999,999,3.15
999,999,0,0,3.33
0,0,999,999,3.27
1999,1000,999,999,3.34
999,999,999,999,3.21
0,0,1999,1000,3.40
0,0,999,999,3.21
0,0,999,999,3.32
0,0,1999,1000,3.32
0,0,999,999,3.28
0,0,999,999,3.34
999,999,999,999,3.23
999,999,999,999,3.56
999,999,999,999,3.34
0,0,999,999,3.41
999,999,999,999,3.38
999,999,999,999,3.25
999,999,999,999,3.21
999,999,999,999,3.23
0,0,999,999,3.40
999,999,999,999,3.62
999,999,999,999,3.38
0,0,999,999,3.29
0,0,999,999,3.21
1999,1000,1999,1000,3.26
2999,2000,0,0,3.38
1999,1000,1999,1000,3.20
0,0,999,999,3.54
0,0,999,999,3.47
1999,1000,999,999,3.70
999,999,999,999,3.56
0,0,1999,1000,3.40
0,0,999,999,3.16
999,999,999,999,3.42
0,0,999,999,3.40
999,999,999,999,3.40
0,0,1999,1000,3.28
999,999,999,999,3.33
0,0,999,999,3.40
0,0,1999,1000,3.18
1999,1000,999,999,3.36
0,0,999,999,3.03
0,0,999,999,3.39
1999,1000,999,999,3.14
0,0,999,999,3.39
0,0,999,999,3.57
2999,2000,1999,1000,3.38
0,0,999,999,3.55
0,0,999,999,3.53
999,999,999,999,3.28
999,999,999,999,3.20
0,0,999,999,3.08
999,999,999,999,3.31
999,999,999,999,3.52
0,0,999,999,3.48
999,999,999,999,3.14
999,999,999,999,3.32
0,0,999,999,3.39
0,0,1999,1000,3.49
1999,1000,999,999,3.37
0,0,1999,1000,3.23
999,999,999,999,3.33
0,0,999,999,3.43
1999,1000,999,999,3.36
0,0,999,999,3.21
999,999,999,999,3.18
0,0,999,999,3.18
0,0,999,999,3.13
999,999,999,999,3.16
0,0,999,999,3.23
999,999,1999,1000,3.27
0,0,999,999,3.39
1999,1000,999,999,3.26
0,0,999,999,3.42
999,999,999,999,3.20
999,999,999,999,3.20
1999,1000,999,999,3.36
999,999,999,999,3.62
0,0,999,999,3.31
0,0,999,999,3.16
999,999,999,999,3.10
0,0,999,999,3.40
0,0,999,999,3.45
999,999,1999,1000,3.02
0,0,999,999,3.23
999,999,999,999,3.71
0,0,999,999,3.36
999,999,999,999,3.25
999,999,999,999,3.12
0,0,999,999,3.48
999,999,999,999,3.41
0,0,999,999,3.31
1999,1000,1999,1000,3.60
0,0,999,999,3.24
4999,4000,999,999,3.24
1999,1000,1999,1000,3.19
999,999,999,999,3.43
1999,1000,0,0,3.39
1999,1000,999,999,3.43
0,0,999,999,3.34
999,999,999,999,3.19
1999,1000,999,999,3.39
0,0,999,999,3.41
999,999,0,0,3.36
1999,1000,1999,1000,3.29
999,999,999,999,3.27
999,999,0,0,3.27
0,0,1999,1000,3.28
999,999,999,999,3.02
0,0,999,999,3.31
999,999,1999,1000,3.03
999,999,999,999,3.59
1999,1000,1999,1000,3.40
999,999,0,0,3.03
999,999,999,999,3.48
0,0,999,999,3.24
0,0,999,999,3.54
999,999,999,999,3.25
999,999,999,999,3.28
999,999,999,999,3.30
999,999,999,999,3.58
0,0,999,999,3.23
0,0,1999,1000,3.30
999,999,999,999,3.68
999,999,999,999,3.16
0,0,999,999,3.53
1999,1000,999,999,3.43
0,0,999,999,3.56
999,999,999,999,3.43
0,0,999,999,3.29
0,0,999,999,3.17
999,999,999,999,3.40
0,0,999,999,3.24
999,999,999,999,3.51
0,0,999,999,3.36
0,0,1999,1000,3.36
0,0,999,999,3.15
999,999,999,999,3.37
999,999,999,999,3.25
0,0,999,999,3.41
999,999,999,999,3.31
0,0,999,999,3.21
0,0,999,999,3.48
999,999,999,999,3.33
999,999,0,0,3.03
0,0,999,999,3.34
0,0,999,999,3.25
999,999,999,999,3.64
0,0,999,999,3.20
1999,1000,999,999,3.41
999,999,1999,1000,3.62
0,0,999,999,3.25
0,0,1999,1000,3.28
0,0,999,999,3.48
999,999,999,999,3.03
0,0,999,999,3.52
999,999,999,999,3.37
0,0,999,999,3.45
0,0,999,999,3.10
999,999,999,999,3.04
999,999,999,999,3.02
1999,1000,999,999,3.28
0,0,999,999,3.28
1999,1000,0,0,3.19
999,999,999,999,3.44
0,0,999,999,3.31
1999,1000,999,999,3.16
1999,1000,999,999,3.05
0,0,999,999,3.42
0,0,1999,1000,3.58
0,0,1999,1000,3.31
999,999,999,999,3.18
999,999,999,999,3.51
0,0,999,999,3.57
1999,1000,0,0,3.43
0,0,999,999,3.37
0,0,999,999,3.14
0,0,999,999,3.53
1999,1000,999,999,3.27
0,0,999,999,3.66
1999,1000,999,999,3.20
0,0,999,999,3.40
999,999,999,999,3.31
999,999,999,999,3.40
999,999,999,999,3.45
999,999,999,999,3.36
999,999,999,999,3.43
0,0,999,999,3.38
999,999,999,999,3.19
999,999,999,999,3.62
0,0,999,999,3.22
999,999,999,999,3.34
999,999,999,999,3.25
1999,1000,1999,1000,3.25
999,999,999,999,3.24
0,0,999,999,3.31
0,0,999,999,3.41
0,0,999,999,3.14
0,0,999,999,3.22
0,0,999,999,3.37
999,999,999,999,3.25
999,999,999,999,3.37
1999,1000,999,999,3.25
1999,1000,1999,1000,3.23
0,0,999,999,3.55
1999,1000,999,999,3.05
999,999,999,999,3.47
999,999,999,999,3.33
1999,1000,999,999,3.52
0,0,999,999,3.18
1999,1000,999,999,3.28
1999,1000,999,999,3.54
999,999,999,999,3.21
999,999,999,999,3.52
0,0,1999,1000,3.37
999,999,1999,1000,3.24
999,999,999,999,3.48
0,0,999,999,3.21
999,999,999,999,3.36
0,0,1999,1000,3.31
999,999,999,999,3.76
1999,1000,999,999,3.33
999,999,999,999,3.29
1999,1000,1999,1000,3.61
0,0,999,999,3.32
0,0,999,999,3.34
0,0,999,999,3.35
0,0,999,999,3.22
0,0,1999,1000,3.26
999,999,1999,1000,3.29
999,999,999,999,3.22
999,999,999,999,3.18
999,999,999,999,3.24
999,999,999,999,3.27
0,0,999,999,3.47
1999,1000,1999,1000,3.21
999,999,999,999,3.67
1999,1000,999,999,3.41
999,999,999,999,3.59
999,999,999,999,3.24
0,0,999,999,3.15
0,0,999,999,3.27
1999,1000,999,999,3.50
999,999,999,999,3.01
0,0,1999,1000,3.04
999,999,999,999,3.23
1999,1000,999,999,3.32
0,0,999,999,3.39
999,999,999,999,3.03
0,0,999,999,3.20
0,0,999,999,3.16
1999,1000,999,999,3.37
1999,1000,999,999,3.25
0,0,999,999,3.22
0,0,999,999,3.36
0,0,999,999,3.17
1999,1000,1999,1000,3.30
0,0,999,999,3.18
1999,1000,999,999,3.19
0,0,999,999,3.34
0,0,999,999,3.31
0,0,999,999,3.58
0,0,999,999,3.32
999,999,999,999,3.38
0,0,1999,1000,3.42
0,0,999,999,3.32
0,0,999,999,3.04
1999,1000,999,999,3.35
0,0,999,999,3.13
999,999,999,999,3.03
999,999,0,0,3.06
0,0,999,999,3.23
999,999,999,999,3.19
0,0,1999,1000,3.24
4999,4000,1999,1000,3.50
0,0,999,999,3.39
0,0,999,999,3.15
999,999,999,999,3.46
1999,1000,1999,1000,3.24
0,0,999,999,3.23
0,0,999,999,3.25
0,0,999,999,3.36
0,0,999,999,3.71
999,999,999,999,3.40
999,999,999,999,3.03
999,999,1999,1000,3.21
2999,2000,999,999,3.47
0,0,999,999,3.36
1999,1000,999,999,3.40
0,0,999,999,3.21
999,999,999,999,3.35
0,0,999,999,3.60
0,0,999,999,3.52
0,0,999,999,3.42
999,999,999,999,3.45
0,0,999,999,3.40
999,999,999,999,3.28
0,0,999,999,3.22
1999,1000,999,999,3.23
0,0,999,999,3.23
999,999,999,999,3.07
999,999,0,0,3.34
999,999,999,999,3.22
0,0,999,999,3.38
999,999,999,999,3.70
999,999,999,999,3.53
0,0,1999,1000,3.32
999,999,999,999,3.33
0,0,999,999,3.44
0,0,999,999,3.31
0,0,999,999,3.25
2999,2000,999,999,3.39
999,999,999,999,3.27
0,0,1999,1000,3.12
0,0,999,999,3.35
999,999,999,999,3.32
999,999,999,999,3.58
2999,2000,999,999,3.42
999,999,999,999,3.25
0,0,999,999,3.22
0,0,1999,1000,3.30
0,0,999,999,3.43
999,999,0,0,3.10
999,999,999,999,3.27
999,999,999,999,3.20
0,0,999,999,3.36
0,0,999,999,3.25
999,999,999,999,3.36
999,999,999,999,3.26
999,999,999,999,3.26
1999,1000,1999,1000,3.49
999,999,999,999,3.57
0,0,999,999,3.43
0,0,1999,1000,3.45
999,999,999,999,3.46
999,999,1999,1000,3.61
999,999,999,999,3.41
0,0,999,999,3.13
0,0,999,999,3.42
999,999,0,0,3.18
999,999,999,999,3.35
0,0,999,999,3.11
1999,1000,999,999,3.49
1999,1000,999,999,3.34
0,0,1999,1000,3.36
0,0,999,999,3.29
0,0,999,999,3.35
999,999,1999,1000,3.43
999,999,999,999,3.31
999,999,999,999,3.75
0,0,1999,1000,3.21
999,999,999,999,3.21
0,0,999,999,3.54
0,0,999,999,3.57
0,0,999,999,3.34
999,999,999,999,3.66
0,0,999,999,3.22
999,999,999,999,3.52
999,999,999,999,3.38
999,999,999,999,3.12
0,0,999,999,3.54
0,0,999,999,3.67
999,999,999,999,3.31
0,0,999,999,3.43
0,0,999,999,3.20
0,0,999,999,3.21
0,0,999,999,3.45
999,999,999,999,3.41
0,0,999,999,3.43
0,0,1999,1000,3.23
999,999,999,999,3.50
0,0,999,999,3.41
999,999,999,999,3.41
0,0,999,999,3.68
0,0,999,999,3.35
999,999,1999,1000,3.22
0,0,999,999,3.41
0,0,999,999,3.26
0,0,999,999,3.16
1999,1000,999,999,3.32
999,999,999,999,3.23
999,999,999,999,3.30
999,999,999,999,3.31
1999,1000,999,999,3.38
999,999,999,999,3.40
0,0,999,999,3.25
0,0,999,999,3.28
0,0,999,999,3.19
999,999,999,999,3.33
999,999,999,999,3.47
999,999,999,999,3.34
